destination,user_url,username,stars,time,text
Candi Prambanan,https://www.google.com/maps/contrib/117125540465513201265/reviews?hl=id,Widia rindi,5,Diedit 2 bulan lalu,"Tempat yang wajib dikunjungi kalau kalian lagi di Jogja.
Kemarin ke Prambanan pas weekday jadi ga terlalu rame dan berdesakan. Tempat nya bersih dan ga ada sampah, masih terjaga banget. Oh iya, buat kalian yang ingin belajar sejarahnya juga, bisa banget berkunjung di ruang audiovisual nya yaa,disitu mengemas sejarah Prambanan dalam waktu 15 menit, cuma bayar 5 Ribu aja."
Candi Prambanan,https://www.google.com/maps/contrib/117497769918135047094/reviews?hl=id,ME,5,sebulan lalu,"Waktu kunjungan terbaik jam 15.00-18.00
Agar tidak terlalu panas terik.
Order ticket onsite ada pilihan untuk dewasa Dan anak (max usia 10 tahun)"
Candi Prambanan,https://www.google.com/maps/contrib/115549556621287081132/reviews?hl=id,Dina Mardiana,5,sebulan lalu,"Ke prambanan lagi setelah terakhir 18 tahun yg lalu
Karna udah akhir tahun jadi banyak pengunjung yg dateng, tapi pas didalem tetap nyaman dan tdk keliatan padat pengunjung.
Pemandangan masyaAllah bagusss👍🏻, bisa liat rusa juga ternyata disini"
Candi Prambanan,https://www.google.com/maps/contrib/107395781993657643545/reviews?hl=id,Atiqah N F,5,4 bulan lalu,"Dari dulu seliweran di jalanan Prambanan tapi belum sekalipun mampir dan akhirnya awal bulan lalu kesampean mampir.

Jangan lupa pake sunscreen, jeunk!
Puanas banget kalo siang, pake baju yang nyaman juga jangan lupa, kacamata jugaaa!

Kompleksnya bersiiiihhhhh. Isinya nggak cuma ""candi"" ygy, ada museum, ada macem-macem mainan buat anak-anak, bahkan ada beberapa hewan juga.

Tempatnya dah pasti luaaaasssssss!
Bakal capek pasti kalo muterin Prambanan, jadi jangan lupa pake sepatu/sandal yang nyaman! <3"
Candi Prambanan,https://www.google.com/maps/contrib/102801079905994470769/reviews?hl=id,RIZKY ANDRIANSYAH,5,sebulan lalu,Destinasi yang wajib di kunjungi jika berlibur di jogja. suasana asri bersih. dan arsitektur candi yang luar biasa indah. btw jgn lupa bawa payung 😁panasssss kalau siang
Candi Prambanan,https://www.google.com/maps/contrib/111878616283587519531/reviews?hl=id,Iccangkun,5,2 bulan lalu,"Vibesnya oke banget apa lagi setelah baca mitos dan sejarahnya lebih merinding dibuatnya, ada juga vasilitas lain seperti lapangan yg luas cocok buat nongki sambil ngobrol"
Candi Prambanan,https://www.google.com/maps/contrib/101101301586006716599/reviews?hl=id,Indrawan Saputra,5,3 minggu lalu,"salah satu candi terindah di Yogyakarta

Kamu bisa menuju candi dengan menggunakan KRL Ygy - Palur dengan turun di stasiun Brambanan. Cukup jalan kaki skitar 800 meter untuk sampai di Candi Prambanan.

Dengan HTM Rp. 50.000,- kamu bsa menikmati keindahan 4 Keindahan Candi :)"
Malioboro,https://www.google.com/maps/contrib/103861683053611986208/reviews?hl=id,FaFa WaFa,4,2 minggu lalu,Kl kesini jgn lupa sarapan di dagen.ada warung nasi enak cuma harganya juga ga murah2 bgt.tp masakan nya enak. Atau ke gudeg legend jg enak.
Malioboro,https://www.google.com/maps/contrib/103861683053611986208/reviews?hl=id,FaFa WaFa,4,2 minggu lalu,Kl kesini jgn lupa sarapan di dagen.ada warung nasi enak cuma harganya juga ga murah2 bgt.tp masakan nya enak. Atau ke gudeg legend jg enak.
Malioboro,https://www.google.com/maps/contrib/106944486274919744428/reviews?hl=id,Muhhammad Kai,5,sebulan lalu,"Jalan Malioboro jadi jantungnya Yogyakarta—hidup, penuh warna, dan selalu ramai. Lampu-lampu malam, pedagang kaki lima, musik jalanan, sampai aroma sate dan gudeg bikin suasana makin khas. Tempat yang pas buat belanja, nongkrong, dan menikmati vibe Jogja yang hangat."
Malioboro,https://www.google.com/maps/contrib/106944486274919744428/reviews?hl=id,Muhhammad Kai,5,sebulan lalu,"Jalan Malioboro jadi jantungnya Yogyakarta—hidup, penuh warna, dan selalu ramai. Lampu-lampu malam, pedagang kaki lima, musik jalanan, sampai aroma sate dan gudeg bikin suasana makin khas. Tempat yang pas buat belanja, nongkrong, dan menikmati vibe Jogja yang hangat."
Malioboro,https://www.google.com/maps/contrib/107690582248944299448/reviews?hl=id,Amin 4rjuna,5,sebulan lalu,"Tempat nyaman buat santai,bawa payung  dari rumah karena sampai Malioboro masih siang biar si kecil nyaman keliling tanpa takut panas."
Malioboro,https://www.google.com/maps/contrib/107690582248944299448/reviews?hl=id,Amin 4rjuna,5,sebulan lalu,"Tempat nyaman buat santai,bawa payung  dari rumah karena sampai Malioboro masih siang biar si kecil nyaman keliling tanpa takut panas."
Malioboro,https://www.google.com/maps/contrib/100076992027098963182/reviews?hl=id,Moh Muhaemin,5,sebulan lalu,"Rapi, aman, tertata, konsep integrated urban tuorismnya bagus, sampah masih berserakan (plastik dan organik), banyak perokok outdoor sembarangan, market productnya beragam dg harga bersaing dan terjangkau tingal pilih, tinggal pilih). Recommended"
Malioboro,https://www.google.com/maps/contrib/100076992027098963182/reviews?hl=id,Moh Muhaemin,5,sebulan lalu,"Rapi, aman, tertata, konsep integrated urban tuorismnya bagus, sampah masih berserakan (plastik dan organik), banyak perokok outdoor sembarangan, market productnya beragam dg harga bersaing dan terjangkau tingal pilih, tinggal pilih). Recommended"
Malioboro,https://www.google.com/maps/contrib/113788469310476428434/reviews?hl=id,Nabilah Nur Zahra,5,3 bulan lalu,"kemarin pas kesini sm keluarga tempatnya selalu rame, banyak aneka ragam barang dan makanan yang dijual tempatnya asik pokoknya soon mau balik lagi kesini"
Malioboro,https://www.google.com/maps/contrib/113788469310476428434/reviews?hl=id,Nabilah Nur Zahra,5,3 bulan lalu,"kemarin pas kesini sm keluarga tempatnya selalu rame, banyak aneka ragam barang dan makanan yang dijual tempatnya asik pokoknya soon mau balik lagi kesini"
Malioboro,https://www.google.com/maps/contrib/113740718174175238651/reviews?hl=id,Pagerwojo Pagerwojo,5,2 bulan lalu,"bagus poll rekomen buat jalan jalann, rindu jogjaa apalagi malioboro aaaa rindu bangett, jangan lupa kalau ke malioboro puas puas in jalan jalan disanaa krna asli kalau udah pulang tuh rinduu bangett sama jogja apalagi maliboroo🥹🥹 …"
Malioboro,https://www.google.com/maps/contrib/113740718174175238651/reviews?hl=id,Pagerwojo Pagerwojo,5,2 bulan lalu,"bagus poll rekomen buat jalan jalann, rindu jogjaa apalagi malioboro aaaa rindu bangett, jangan lupa kalau ke malioboro puas puas in jalan jalan disanaa krna asli kalau udah pulang tuh rinduu bangett sama jogja apalagi maliboroo🥹🥹 …"
Malioboro,https://www.google.com/maps/contrib/117736656389493202604/reviews?hl=id,Dinda Nurul Aini,5,4 minggu lalu,"Saya sangat suka sekali dengan tempat wisata ini karena sangat indah dan nyaman untuk tempat wisata. Banyak sekali wisatawan yang datang jauh-jauh dari berbagai daerah salah satunya saya, banyak sekali penjual makanan maupun barang-barang khas dari daerah Yogyakarta. Saya ingin kembali lagi mengunjungi tempat wisata jalan Malioboro lagi."
Malioboro,https://www.google.com/maps/contrib/117736656389493202604/reviews?hl=id,Dinda Nurul Aini,5,4 minggu lalu,"Saya sangat suka sekali dengan tempat wisata ini karena sangat indah dan nyaman untuk tempat wisata. Banyak sekali wisatawan yang datang jauh-jauh dari berbagai daerah salah satunya saya, banyak sekali penjual makanan maupun barang-barang khas dari daerah Yogyakarta. Saya ingin kembali lagi mengunjungi tempat wisata jalan Malioboro lagi."
Malioboro,https://www.google.com/maps/contrib/110424592904839233635/reviews?hl=id,Inayatul Maghfirah Agustania,5,sebulan lalu,"Cocok banget buat sekedar jalan-jalan, nongkrong, atau beli oleh-oleh.. tempat ini rame terus hampir 24 jam.. waktu tak begitu terasa jika ada di Malioboro.."
Malioboro,https://www.google.com/maps/contrib/110424592904839233635/reviews?hl=id,Inayatul Maghfirah Agustania,5,sebulan lalu,"Cocok banget buat sekedar jalan-jalan, nongkrong, atau beli oleh-oleh.. tempat ini rame terus hampir 24 jam.. waktu tak begitu terasa jika ada di Malioboro.."
Malioboro,https://www.google.com/maps/contrib/116938379866795542420/reviews?hl=id,ika siti nurroyani,5,2 minggu lalu,"Malam di malioboro nggak pernah gagal, apalagi agak gerimis, semakin nambah rindu"
Malioboro,https://www.google.com/maps/contrib/116938379866795542420/reviews?hl=id,ika siti nurroyani,5,2 minggu lalu,"Malam di malioboro nggak pernah gagal, apalagi agak gerimis, semakin nambah rindu"
Malioboro,https://www.google.com/maps/contrib/117966500988062511582/reviews?hl=id,Ayu Rachmadany,5,3 bulan lalu,"Senang banget di jalan malioboro ini. Ramai dan seru.
Jam 6 sore jalan udah di tutup jd bebas dari kendaraan motor dan mobil. Dan syukurnya hotel tmpt aku nginap pas depan jalan malioboro"
Malioboro,https://www.google.com/maps/contrib/117966500988062511582/reviews?hl=id,Ayu Rachmadany,5,3 bulan lalu,"Senang banget di jalan malioboro ini. Ramai dan seru.
Jam 6 sore jalan udah di tutup jd bebas dari kendaraan motor dan mobil. Dan syukurnya hotel tmpt aku nginap pas depan jalan malioboro"
Malioboro,https://www.google.com/maps/contrib/108564515449568118659/reviews?hl=id,Honest,4,2 bulan lalu,"Malioboro merupakan pusat kota yogyakarta dg kepadatan lalu lintas dan ditemukan bermacam macam toko vaik itu oleh2,restaurant,mart dsb nta"
Malioboro,https://www.google.com/maps/contrib/108564515449568118659/reviews?hl=id,Honest,4,2 bulan lalu,"Malioboro merupakan pusat kota yogyakarta dg kepadatan lalu lintas dan ditemukan bermacam macam toko vaik itu oleh2,restaurant,mart dsb nta"
Malioboro,https://www.google.com/maps/contrib/112586075442364865754/reviews?hl=id,Febrina 296,2,3 bulan lalu,Ramenya oke. Makanan susah nemu yg enak. Knp samle bintang 2? 80% SELALU HIRUP ASAP ROKOK. Tolong diperketat lagi!
Malioboro,https://www.google.com/maps/contrib/112586075442364865754/reviews?hl=id,Febrina 296,2,3 bulan lalu,Ramenya oke. Makanan susah nemu yg enak. Knp samle bintang 2? 80% SELALU HIRUP ASAP ROKOK. Tolong diperketat lagi!
Malioboro,https://www.google.com/maps/contrib/113655613151198990000/reviews?hl=id,Mika BintangL,5,4 bulan lalu,"Malioboro seindah itu yaa, masih menjadi tempat ter favorit orang orang berlibur 😍 enak banget kalo kesini pas ga rame² bgt, enak buat dokumentasi foto foto bersama teman, saudara, pasangan / keluarga ⭐️ …"
Malioboro,https://www.google.com/maps/contrib/113655613151198990000/reviews?hl=id,Mika BintangL,5,4 bulan lalu,"Malioboro seindah itu yaa, masih menjadi tempat ter favorit orang orang berlibur 😍 enak banget kalo kesini pas ga rame² bgt, enak buat dokumentasi foto foto bersama teman, saudara, pasangan / keluarga ⭐️ …"
Malioboro,https://www.google.com/maps/contrib/106487584013254087106/reviews?hl=id,missari,5,sebulan lalu,"Jalan yang selalu ramai pagi, siang, sore dan malam. Tempat nya sangat crowded, full pengunjung dan full hiburan. Ada live music dari band2 indi yang keren2 tinggal pilih, mau yang modern atau tradisional semua nya ada. Pusat untuk beli oleh-oleh, baju, makanan, mainan, gantungan kunci, pokoknya lengkap semua ada dengan penawaran yang sangat menarik. Jarak dengan tempat parkit lumayan jauh, jika tidak ingin capek jalan kaki bisa naik becak atau delman."
Malioboro,https://www.google.com/maps/contrib/106487584013254087106/reviews?hl=id,missari,5,sebulan lalu,"Jalan yang selalu ramai pagi, siang, sore dan malam. Tempat nya sangat crowded, full pengunjung dan full hiburan. Ada live music dari band2 indi yang keren2 tinggal pilih, mau yang modern atau tradisional semua nya ada. Pusat untuk beli oleh-oleh, baju, makanan, mainan, gantungan kunci, pokoknya lengkap semua ada dengan penawaran yang sangat menarik. Jarak dengan tempat parkit lumayan jauh, jika tidak ingin capek jalan kaki bisa naik becak atau delman."
Malioboro,https://www.google.com/maps/contrib/101979949363975399458/reviews?hl=id,Elvy Nurjanah,5,2 bulan lalu,"Masih juaranya tempat wisata di jogja yg ga boleh ketinggalan, selalu rame pengunjung ga pernah sepi, banyak beraneka jajanan enak2, kalo ga pengen capek ada becak dan andong buat alternatip keliling malioboro"
Malioboro,https://www.google.com/maps/contrib/101979949363975399458/reviews?hl=id,Elvy Nurjanah,5,2 bulan lalu,"Masih juaranya tempat wisata di jogja yg ga boleh ketinggalan, selalu rame pengunjung ga pernah sepi, banyak beraneka jajanan enak2, kalo ga pengen capek ada becak dan andong buat alternatip keliling malioboro"
Malioboro,https://www.google.com/maps/contrib/108927868338201090866/reviews?hl=id,Ilham Akbar Gemilang,5,2 bulan lalu,"Tempat paling ikonik di Jogja sih ini. Malem-malem suasananya hidup banget, banyak jajanan, seniman jalanan, sama lampu-lampu yang bikin vibe-nya cozy parah. Cuma ya siap-siap rame, tapi itu justru yang bikin Malioboro punya nyawa 😍 …"
Malioboro,https://www.google.com/maps/contrib/108927868338201090866/reviews?hl=id,Ilham Akbar Gemilang,5,2 bulan lalu,"Tempat paling ikonik di Jogja sih ini. Malem-malem suasananya hidup banget, banyak jajanan, seniman jalanan, sama lampu-lampu yang bikin vibe-nya cozy parah. Cuma ya siap-siap rame, tapi itu justru yang bikin Malioboro punya nyawa 😍 …"
Malioboro,https://www.google.com/maps/contrib/108265283293925132243/reviews?hl=id,Irawan Satya,5,4 bulan lalu,"Malioboro sekarang sudah tertata rapi dan kondusif, tidak ada lagi pedangan yang sembarangan mematok harga secara tidak wajar dan berdagang di trotoar. Suasana ramai banyak pengunjung yang berlibur bersama keluarga. Di malam hari pun ramai seperti siang, aman dan nyaman."
Malioboro,https://www.google.com/maps/contrib/108265283293925132243/reviews?hl=id,Irawan Satya,5,4 bulan lalu,"Malioboro sekarang sudah tertata rapi dan kondusif, tidak ada lagi pedangan yang sembarangan mematok harga secara tidak wajar dan berdagang di trotoar. Suasana ramai banyak pengunjung yang berlibur bersama keluarga. Di malam hari pun ramai seperti siang, aman dan nyaman."
Malioboro,https://www.google.com/maps/contrib/105383101098820016020/reviews?hl=id,Asyraf Rasyid,5,4 minggu lalu,"Lokasi di Jl.Malioboro ini sangat bagus untuk mengambil foto atau video bersama keluarga, sahabat, dan pasangan. Sangat rekomendasi dan sangat cocok untuk yang sedang berlibur ke Yogyakarta"
Malioboro,https://www.google.com/maps/contrib/105383101098820016020/reviews?hl=id,Asyraf Rasyid,5,4 minggu lalu,"Lokasi di Jl.Malioboro ini sangat bagus untuk mengambil foto atau video bersama keluarga, sahabat, dan pasangan. Sangat rekomendasi dan sangat cocok untuk yang sedang berlibur ke Yogyakarta"
Malioboro,https://www.google.com/maps/contrib/101562008720057071774/reviews?hl=id,Aizzah Sifaur Robbyah,5,sebulan lalu,"Tempat favorit semua umat yaa sepertiinyaa..
Kalau malam minggu pasti ada live music dari musisi2 yg hebatt. Untuk di plang malioboro saat ini banyak fotografer yg membantu mengabadikan moment dengan biaya cukup murah dan sepuasnya."
Malioboro,https://www.google.com/maps/contrib/101562008720057071774/reviews?hl=id,Aizzah Sifaur Robbyah,5,sebulan lalu,"Tempat favorit semua umat yaa sepertiinyaa..
Kalau malam minggu pasti ada live music dari musisi2 yg hebatt. Untuk di plang malioboro saat ini banyak fotografer yg membantu mengabadikan moment dengan biaya cukup murah dan sepuasnya."
Malioboro,https://www.google.com/maps/contrib/107938227174110234079/reviews?hl=id,sigitdc dwi cahyono,5,sebulan lalu,Kalo mau wisata ke Jogja jangan waktu musim liburan. Lebih leluasa dan lebih bisa eksplor kota Jogja. Sekarang pedestarian nya lebih lebar dan kendaraan roda empat di larang masuk jalan Malioboro ketika sudah jam 17:00
Malioboro,https://www.google.com/maps/contrib/107938227174110234079/reviews?hl=id,sigitdc dwi cahyono,5,sebulan lalu,Kalo mau wisata ke Jogja jangan waktu musim liburan. Lebih leluasa dan lebih bisa eksplor kota Jogja. Sekarang pedestarian nya lebih lebar dan kendaraan roda empat di larang masuk jalan Malioboro ketika sudah jam 17:00
Malioboro,https://www.google.com/maps/contrib/108845052845317197019/reviews?hl=id,Eko Waluyo,5,4 bulan lalu,"Tempat hilling yang sangat menyenangkan, banyak makanan, jajanan dan oleh2 yang banyak macamnya, untuk yang paling spesial adalah gudeg jogja, bakpia patok, bakpia kukus dll, bisa keliling kota naik andong, becak dan trans jogja, yang paling nyeni adalah menikmati kopi sambil lihat orang lalu lalang di jalan malioboro."
Malioboro,https://www.google.com/maps/contrib/108845052845317197019/reviews?hl=id,Eko Waluyo,5,4 bulan lalu,"Tempat hilling yang sangat menyenangkan, banyak makanan, jajanan dan oleh2 yang banyak macamnya, untuk yang paling spesial adalah gudeg jogja, bakpia patok, bakpia kukus dll, bisa keliling kota naik andong, becak dan trans jogja, yang paling nyeni adalah menikmati kopi sambil lihat orang lalu lalang di jalan malioboro."
